PurchaseOrder,PurchaseOrderCreationDate,VendorKey,PlantKey,MaterialKey,MaterialPlantKey,PurchaseOrderQuantity,PlannedGoodsReceiptDate,ActualGoodsReceiptDate,PlannedArrivalDateYard,ActualArrivalDateYard,PlannedVendorShipmentDate,ActualVendorShipmentDate
4500017197,17 08 2022,1001,4,2,20004,83,9 09 2022,14 09 2022,7 09 2022,12 09 2022,6 09 2022,11 09 2022
4500017198,21 03 2024,1001,4,2,20004,70,13 04 2024,10 04 2024,11 04 2024,11 04 2024,10 04 2024,10 04 2024
4500017199,14 11 2024,1001,4,1,10004,81,7 12 2024,5 12 2024,5 12 2024,5 12 2024,4 12 2024,4 12 2024
4500017200,12 11 2022,1003,6,2,20006,77,5 12 2022,2 12 2022,3 12 2022,3 12 2022,2 12 2022,2 12 2022
4500017201,6 07 2024,1002,5,1,10005,71,29 07 2024,26 07 2024,27 07 2024,27 07 2024,26 07 2024,26 07 2024
4500017202,12 10 2022,1002,5,1,10005,73,4 11 2022,1 11 2022,2 11 2022,2 11 2022,1 11 2022,1 11 2022
4500017203,16 06 2023,1002,5,2,20005,81,9 07 2023,19 07 2023,7 07 2023,17 07 2023,6 07 2023,16 07 2023
4500017204,10 08 2023,1001,4,1,10004,75,2 09 2023,2 09 2023,31 08 2023,31 08 2023,30 08 2023,30 08 2023
4500017205,3 05 2022,1003,6,1,10006,86,26 05 2022,26 05 2022,24 05 2022,24 05 2022,23 05 2022,23 05 2022
4500017206,14 11 2024,1002,5,1,10005,86,7 12 2024,5 12 2024,5 12 2024,5 12 2024,4 12 2024,4 12 2024
4500017207,28 06 2023,1001,4,1,10004,72,21 07 2023,20 07 2023,19 07 2023,19 07 2023,18 07 2023,18 07 2023
4500017208,19 10 2023,1001,4,1,10004,87,11 11 2023,10 11 2023,9 11 2023,9 11 2023,8 11 2023,8 11 2023
4500017209,18 10 2022,1003,6,2,20006,74,10 11 2022,7 11 2022,8 11 2022,8 11 2022,7 11 2022,7 11 2022
4500017210,8 08 2024,1001,4,1,10004,71,31 08 2024,29 08 2024,29 08 2024,29 08 2024,28 08 2024,28 08 2024
4500017211,29 03 2022,1002,5,1,10005,77,21 04 2022,20 04 2022,19 04 2022,19 04 2022,18 04 2022,18 04 2022
4500017212,9 02 2024,1003,6,2,20006,79,3 03 2024,1 03 2024,1 03 2024,1 03 2024,29 02 2024,29 02 2024
4500017213,23 08 2024,1002,8,2,20008,70,16 09 2024,16 09 2024,14 09 2024,14 09 2024,12 09 2024,12 09 2024
4500017214,28 02 2023,1001,7,1,10007,80,23 03 2023,20 03 2023,21 03 2023,21 03 2023,20 03 2023,20 03 2023
4500017215,11 09 2023,1001,4,1,10004,61,4 10 2023,3 10 2023,2 10 2023,2 10 2023,1 10 2023,1 10 2023
4500017216,26 05 2022,1003,6,1,10006,78,18 06 2022,16 06 2022,16 06 2022,16 06 2022,15 06 2022,15 06 2022
4500017217,3 03 2023,1002,5,1,10005,85,26 03 2023,24 03 2023,24 03 2023,24 03 2023,23 03 2023,23 03 2023
4500017218,1 06 2023,1001,4,2,20004,79,24 06 2023,21 06 2023,22 06 2023,22 06 2023,21 06 2023,21 06 2023
4500017219,17 11 2024,1002,8,1,10008,71,11 12 2024,6 12 2024,9 12 2024,9 12 2024,7 12 2024,7 12 2024
4500017220,14 01 2022,1001,4,2,20004,71,6 02 2022,6 02 2022,4 02 2022,4 02 2022,3 02 2022,3 02 2022
4500017221,7 04 2024,1002,8,2,20008,69,1 05 2024,29 04 2024,29 04 2024,29 04 2024,27 04 2024,27 04 2024
4500017222,17 11 2022,1001,4,1,10004,74,10 12 2022,7 12 2022,8 12 2022,8 12 2022,7 12 2022,7 12 2022
4500017223,2 09 2024,1001,4,2,20004,73,25 09 2024,23 09 2024,23 09 2024,23 09 2024,22 09 2024,22 09 2024
4500017224,12 09 2024,1002,8,1,10008,75,6 10 2024,6 10 2024,4 10 2024,4 10 2024,2 10 2024,2 10 2024
4500017225,2 09 2024,1001,4,1,10004,78,25 09 2024,9 10 2024,23 09 2024,7 10 2024,22 09 2024,6 10 2024
4500017226,14 01 2023,1002,5,1,10005,77,6 02 2023,7 02 2023,4 02 2023,5 02 2023,3 02 2023,4 02 2023
4500017227,9 11 2023,1002,8,1,10008,76,3 12 2023,3 12 2023,1 12 2023,1 12 2023,29 11 2023,29 11 2023
4500017228,7 04 2024,1001,4,1,10004,66,30 04 2024,26 04 2024,28 04 2024,28 04 2024,27 04 2024,27 04 2024
4500017229,31 03 2022,1001,4,1,10004,69,23 04 2022,27 04 2022,21 04 2022,25 04 2022,20 04 2022,24 04 2022
4500017230,5 07 2024,1002,8,1,10008,79,29 07 2024,26 07 2024,27 07 2024,27 07 2024,25 07 2024,25 07 2024
4500017231,17 06 2022,1003,6,1,10006,70,10 07 2022,8 07 2022,8 07 2022,8 07 2022,7 07 2022,7 07 2022
4500017232,24 11 2023,1003,6,1,10006,82,17 12 2023,20 12 2023,15 12 2023,18 12 2023,14 12 2023,17 12 2023
4500017233,26 09 2022,1001,4,1,10004,83,19 10 2022,19 10 2022,17 10 2022,17 10 2022,16 10 2022,16 10 2022
4500017234,7 12 2023,1002,5,1,10005,76,30 12 2023,27 12 2023,28 12 2023,28 12 2023,27 12 2023,27 12 2023
4500017235,5 02 2023,1002,8,2,20008,72,1 03 2023,24 02 2023,27 02 2023,27 02 2023,25 02 2023,25 02 2023
4500017236,28 01 2023,1002,5,1,10005,81,20 02 2023,6 03 2023,18 02 2023,4 03 2023,17 02 2023,3 03 2023
4500017237,13 11 2024,1001,4,1,10004,86,6 12 2024,6 12 2024,4 12 2024,4 12 2024,3 12 2024,3 12 2024
4500017238,4 10 2022,1003,6,1,10006,76,27 10 2022,27 10 2022,25 10 2022,25 10 2022,24 10 2022,24 10 2022
4500017239,22 09 2024,1003,6,1,10006,82,15 10 2024,10 10 2024,13 10 2024,13 10 2024,12 10 2024,12 10 2024
4500017240,8 11 2023,1002,8,1,10008,78,2 12 2023,14 12 2023,30 11 2023,12 12 2023,28 11 2023,10 12 2023
4500017241,1 11 2024,1003,6,2,20006,73,24 11 2024,24 11 2024,22 11 2024,22 11 2024,21 11 2024,21 11 2024
4500017242,30 03 2022,1001,4,1,10004,88,22 04 2022,28 04 2022,20 04 2022,26 04 2022,19 04 2022,25 04 2022
4500017243,2 05 2022,1002,8,2,20008,75,26 05 2022,6 06 2022,24 05 2022,4 06 2022,22 05 2022,2 06 2022
4500017244,9 09 2023,1002,8,1,10008,78,3 10 2023,28 09 2023,1 10 2023,1 10 2023,29 09 2023,29 09 2023
4500017245,15 05 2024,1002,8,1,10008,69,8 06 2024,10 06 2024,6 06 2024,8 06 2024,4 06 2024,6 06 2024
4500017246,12 07 2023,1003,6,1,10006,83,4 08 2023,3 08 2023,2 08 2023,2 08 2023,1 08 2023,1 08 2023
4500017247,24 02 2023,1002,5,2,20005,78,19 03 2023,16 03 2023,17 03 2023,17 03 2023,16 03 2023,16 03 2023
4500017248,20 05 2023,1003,6,1,10006,87,12 06 2023,7 06 2023,10 06 2023,10 06 2023,9 06 2023,9 06 2023
4500017249,31 07 2022,1001,7,1,10007,85,23 08 2022,23 08 2022,21 08 2022,21 08 2022,20 08 2022,20 08 2022
4500017250,13 07 2022,1001,4,1,10004,82,5 08 2022,4 08 2022,3 08 2022,3 08 2022,2 08 2022,2 08 2022
4500017251,23 06 2024,1003,6,1,10006,75,16 07 2024,19 07 2024,14 07 2024,17 07 2024,13 07 2024,16 07 2024
4500017252,18 06 2023,1002,5,1,10005,80,11 07 2023,21 07 2023,9 07 2023,19 07 2023,8 07 2023,18 07 2023
4500017253,7 01 2024,1003,6,1,10006,71,30 01 2024,30 01 2024,28 01 2024,28 01 2024,27 01 2024,27 01 2024
4500017254,6 11 2023,1002,8,1,10008,81,30 11 2023,28 11 2023,28 11 2023,28 11 2023,26 11 2023,26 11 2023
4500017255,18 06 2024,1003,6,2,20006,81,11 07 2024,10 07 2024,9 07 2024,9 07 2024,8 07 2024,8 07 2024
4500017256,4 04 2023,1002,5,1,10005,92,27 04 2023,24 04 2023,25 04 2023,25 04 2023,24 04 2023,24 04 2023
4500017257,15 04 2023,1001,4,1,10004,75,8 05 2023,17 05 2023,6 05 2023,15 05 2023,5 05 2023,14 05 2023
4500017258,4 02 2023,1001,4,2,20004,81,27 02 2023,22 02 2023,25 02 2023,25 02 2023,24 02 2023,24 02 2023
4500017259,15 02 2023,1002,8,1,10008,83,11 03 2023,8 03 2023,9 03 2023,9 03 2023,7 03 2023,7 03 2023
4500017260,7 05 2022,1001,4,1,10004,74,30 05 2022,25 05 2022,28 05 2022,28 05 2022,27 05 2022,27 05 2022
4500017261,17 12 2022,1002,5,2,20005,75,9 01 2023,4 01 2023,7 01 2023,7 01 2023,6 01 2023,6 01 2023
4500017262,22 04 2024,1002,5,2,20005,75,15 05 2024,10 05 2024,13 05 2024,13 05 2024,12 05 2024,12 05 2024
4500017263,20 01 2022,1002,5,2,20005,79,12 02 2022,11 02 2022,10 02 2022,10 02 2022,9 02 2022,9 02 2022
4500017264,16 02 2022,1002,8,1,10008,73,12 03 2022,23 03 2022,10 03 2022,21 03 2022,8 03 2022,19 03 2022
4500017265,6 10 2024,1002,5,1,10005,81,29 10 2024,29 10 2024,27 10 2024,27 10 2024,26 10 2024,26 10 2024
4500017266,22 08 2024,1003,6,1,10006,84,14 09 2024,25 09 2024,12 09 2024,23 09 2024,11 09 2024,22 09 2024
4500017267,4 11 2023,1001,4,1,10004,76,27 11 2023,22 11 2023,25 11 2023,25 11 2023,24 11 2023,24 11 2023
4500017268,21 05 2023,1002,5,1,10005,70,13 06 2023,9 06 2023,11 06 2023,11 06 2023,10 06 2023,10 06 2023
4500017269,30 09 2024,1001,4,1,10004,82,23 10 2024,23 10 2024,21 10 2024,21 10 2024,20 10 2024,20 10 2024
4500017270,25 09 2022,1002,5,1,10005,73,18 10 2022,14 10 2022,16 10 2022,16 10 2022,15 10 2022,15 10 2022
4500017271,31 03 2024,1002,5,2,20005,79,23 04 2024,23 04 2024,21 04 2024,21 04 2024,20 04 2024,20 04 2024
4500017272,2 06 2024,1001,4,1,10004,73,25 06 2024,24 06 2024,23 06 2024,23 06 2024,22 06 2024,22 06 2024
4500017273,5 12 2024,1001,4,1,10004,79,28 12 2024,26 12 2024,26 12 2024,26 12 2024,25 12 2024,25 12 2024
4500017274,25 03 2022,1002,5,2,20005,69,17 04 2022,14 04 2022,15 04 2022,15 04 2022,14 04 2022,14 04 2022
4500017275,5 04 2024,1002,5,1,10005,68,28 04 2024,25 04 2024,26 04 2024,26 04 2024,25 04 2024,25 04 2024
4500017276,15 08 2023,1001,4,1,10004,84,7 09 2023,6 09 2023,5 09 2023,5 09 2023,4 09 2023,4 09 2023
4500017277,14 03 2023,1003,6,1,10006,81,6 04 2023,5 04 2023,4 04 2023,4 04 2023,3 04 2023,3 04 2023
4500017278,1 01 2023,1001,4,1,10004,77,24 01 2023,24 01 2023,22 01 2023,22 01 2023,21 01 2023,21 01 2023
4500017279,28 09 2024,1001,4,1,10004,75,21 10 2024,18 10 2024,19 10 2024,19 10 2024,18 10 2024,18 10 2024
4500017280,8 06 2022,1002,5,1,10005,79,1 07 2022,1 07 2022,29 06 2022,29 06 2022,28 06 2022,28 06 2022
4500017281,6 05 2022,1003,6,1,10006,84,29 05 2022,26 05 2022,27 05 2022,27 05 2022,26 05 2022,26 05 2022
4500017282,3 06 2022,1001,4,1,10004,70,26 06 2022,24 06 2022,24 06 2022,24 06 2022,23 06 2022,23 06 2022
4500017283,25 01 2023,1001,4,1,10004,76,17 02 2023,15 02 2023,15 02 2023,15 02 2023,14 02 2023,14 02 2023
4500017284,19 08 2024,1002,5,1,10005,81,11 09 2024,10 09 2024,9 09 2024,9 09 2024,8 09 2024,8 09 2024
4500017285,2 02 2023,1003,6,1,10006,82,25 02 2023,25 02 2023,23 02 2023,23 02 2023,22 02 2023,22 02 2023
4500017286,7 02 2022,1003,6,1,10006,67,2 03 2022,2 03 2022,28 02 2022,28 02 2022,27 02 2022,27 02 2022
4500017287,8 02 2022,1002,5,1,10005,77,3 03 2022,1 03 2022,1 03 2022,1 03 2022,28 02 2022,28 02 2022
4500017288,19 07 2022,1001,4,1,10004,81,11 08 2022,11 08 2022,9 08 2022,9 08 2022,8 08 2022,8 08 2022
4500017289,11 08 2023,1002,8,1,10008,77,4 09 2023,18 09 2023,2 09 2023,16 09 2023,31 08 2023,14 09 2023
4500017290,26 03 2024,1001,4,1,10004,94,18 04 2024,17 04 2024,16 04 2024,16 04 2024,15 04 2024,15 04 2024
4500017291,2 10 2023,1002,8,1,10008,74,26 10 2023,23 10 2023,24 10 2023,24 10 2023,22 10 2023,22 10 2023
4500017292,18 01 2023,1002,5,1,10005,84,10 02 2023,9 02 2023,8 02 2023,8 02 2023,7 02 2023,7 02 2023
4500017293,5 08 2022,1003,6,1,10006,74,28 08 2022,24 08 2022,26 08 2022,26 08 2022,25 08 2022,25 08 2022
4500017294,30 08 2022,1003,6,1,10006,73,22 09 2022,6 10 2022,20 09 2022,4 10 2022,19 09 2022,3 10 2022
4500017295,21 12 2021,1001,4,1,10004,69,13 01 2022,10 01 2022,11 01 2022,11 01 2022,10 01 2022,10 01 2022
4500017296,25 12 2023,1001,4,1,10004,80,17 01 2024,19 01 2024,15 01 2024,17 01 2024,14 01 2024,16 01 2024
4500017297,26 07 2022,1002,8,1,10008,67,19 08 2022,2 09 2022,17 08 2022,31 08 2022,15 08 2022,29 08 2022
4500017298,15 08 2023,1003,6,1,10006,77,7 09 2023,6 09 2023,5 09 2023,5 09 2023,4 09 2023,4 09 2023
4500017299,1 07 2023,1002,8,2,20008,67,25 07 2023,25 07 2023,23 07 2023,23 07 2023,21 07 2023,21 07 2023
4500017300,7 08 2024,1001,4,1,10004,86,30 08 2024,30 08 2024,28 08 2024,28 08 2024,27 08 2024,27 08 2024
4500017301,18 01 2024,1002,5,1,10005,77,10 02 2024,7 02 2024,8 02 2024,8 02 2024,7 02 2024,7 02 2024
4500017302,18 09 2022,1001,4,1,10004,81,11 10 2022,6 10 2022,9 10 2022,9 10 2022,8 10 2022,8 10 2022
4500017303,6 06 2024,1002,5,1,10005,66,29 06 2024,28 06 2024,27 06 2024,27 06 2024,26 06 2024,26 06 2024
4500017304,16 06 2022,1003,6,2,20006,71,9 07 2022,21 07 2022,7 07 2022,19 07 2022,6 07 2022,18 07 2022
4500017305,18 08 2023,1002,5,1,10005,83,10 09 2023,6 09 2023,8 09 2023,8 09 2023,7 09 2023,7 09 2023
4500017306,16 07 2024,1002,5,1,10005,80,8 08 2024,8 08 2024,6 08 2024,6 08 2024,5 08 2024,5 08 2024
4500017307,28 11 2023,1002,8,1,10008,80,22 12 2023,1 01 2024,20 12 2023,30 12 2023,18 12 2023,28 12 2023
4500017308,11 05 2022,1003,6,1,10006,70,3 06 2022,31 05 2022,1 06 2022,1 06 2022,31 05 2022,31 05 2022
4500017309,31 10 2022,1003,6,1,10006,80,23 11 2022,21 11 2022,21 11 2022,21 11 2022,20 11 2022,20 11 2022
4500017310,23 05 2023,1003,6,1,10006,78,15 06 2023,12 06 2023,13 06 2023,13 06 2023,12 06 2023,12 06 2023
4500017311,1 10 2022,1003,6,1,10006,86,24 10 2022,24 10 2022,22 10 2022,22 10 2022,21 10 2022,21 10 2022
4500017312,25 09 2023,1002,5,1,10005,72,18 10 2023,17 10 2023,16 10 2023,16 10 2023,15 10 2023,15 10 2023
4500017313,10 11 2023,1002,8,1,10008,78,4 12 2023,6 12 2023,2 12 2023,4 12 2023,30 11 2023,2 12 2023
4500017314,10 09 2024,1001,4,1,10004,76,3 10 2024,8 10 2024,1 10 2024,6 10 2024,30 09 2024,5 10 2024
4500017315,13 01 2022,1001,4,2,20004,84,5 02 2022,4 02 2022,3 02 2022,3 02 2022,2 02 2022,2 02 2022
4500017316,10 10 2023,1003,6,1,10006,78,2 11 2023,30 10 2023,31 10 2023,31 10 2023,30 10 2023,30 10 2023
4500017317,6 04 2024,1002,8,1,10008,69,30 04 2024,25 04 2024,28 04 2024,28 04 2024,26 04 2024,26 04 2024
4500017318,28 12 2022,1002,5,1,10005,77,20 01 2023,17 01 2023,18 01 2023,18 01 2023,17 01 2023,17 01 2023
4500017319,1 01 2024,1002,8,1,10008,70,25 01 2024,24 01 2024,23 01 2024,23 01 2024,21 01 2024,21 01 2024
4500017320,20 05 2022,1002,5,2,20005,79,12 06 2022,9 06 2022,10 06 2022,10 06 2022,9 06 2022,9 06 2022
4500017321,12 07 2023,1001,4,2,20004,76,4 08 2023,3 08 2023,2 08 2023,2 08 2023,1 08 2023,1 08 2023
4500017322,27 11 2022,1001,4,1,10004,68,20 12 2022,16 12 2022,18 12 2022,18 12 2022,17 12 2022,17 12 2022
4500017323,8 10 2023,1002,5,2,20005,78,31 10 2023,31 10 2023,29 10 2023,29 10 2023,28 10 2023,28 10 2023
4500017324,17 05 2023,1001,4,2,20004,81,9 06 2023,14 06 2023,7 06 2023,12 06 2023,6 06 2023,11 06 2023
4500017325,31 03 2022,1002,5,1,10005,79,23 04 2022,21 04 2022,21 04 2022,21 04 2022,20 04 2022,20 04 2022
4500017326,26 09 2024,1003,6,1,10006,74,19 10 2024,17 10 2024,17 10 2024,17 10 2024,16 10 2024,16 10 2024
4500017327,15 08 2023,1002,5,1,10005,73,7 09 2023,4 09 2023,5 09 2023,5 09 2023,4 09 2023,4 09 2023
4500017328,20 05 2024,1003,6,1,10006,79,12 06 2024,11 06 2024,10 06 2024,10 06 2024,9 06 2024,9 06 2024
4500017329,8 06 2024,1002,8,2,20008,77,2 07 2024,15 07 2024,30 06 2024,13 07 2024,28 06 2024,11 07 2024
4500017330,30 08 2022,1001,4,1,10004,73,22 09 2022,27 09 2022,20 09 2022,25 09 2022,19 09 2022,24 09 2022
4500017331,14 01 2024,1001,4,1,10004,68,6 02 2024,1 02 2024,4 02 2024,4 02 2024,3 02 2024,3 02 2024
4500017332,3 04 2024,1003,6,1,10006,80,26 04 2024,3 05 2024,24 04 2024,1 05 2024,23 04 2024,30 04 2024
4500017333,12 06 2024,1002,5,1,10005,68,5 07 2024,4 07 2024,3 07 2024,3 07 2024,2 07 2024,2 07 2024
4500017334,18 05 2024,1002,8,1,10008,86,11 06 2024,6 06 2024,9 06 2024,9 06 2024,7 06 2024,7 06 2024
4500017335,2 11 2023,1002,8,1,10008,80,26 11 2023,24 11 2023,24 11 2023,24 11 2023,22 11 2023,22 11 2023
4500017336,17 11 2024,1002,5,1,10005,71,10 12 2024,10 12 2024,8 12 2024,8 12 2024,7 12 2024,7 12 2024
4500017337,14 11 2024,1002,5,1,10005,76,7 12 2024,5 12 2024,5 12 2024,5 12 2024,4 12 2024,4 12 2024
4500017338,1 01 2024,1003,6,1,10006,77,24 01 2024,25 01 2024,22 01 2024,22 01 2024,21 01 2024,21 01 2024
4500017339,4 07 2022,1002,5,1,10005,71,27 07 2022,5 08 2022,25 07 2022,25 07 2022,24 07 2022,24 07 2022
4500017340,6 07 2022,1003,6,1,10006,74,29 07 2022,28 07 2022,27 07 2022,27 07 2022,26 07 2022,26 07 2022
4500017341,13 12 2021,1002,8,1,10008,69,6 01 2022,4 01 2022,4 01 2022,4 01 2022,2 01 2022,2 01 2022
4500017342,10 10 2022,1001,4,1,10004,76,2 11 2022,28 10 2022,31 10 2022,31 10 2022,30 10 2022,30 10 2022
4500017343,12 01 2024,1002,8,1,10008,76,5 02 2024,12 02 2024,3 02 2024,10 02 2024,1 02 2024,8 02 2024
4500017344,25 11 2022,1001,4,1,10004,70,18 12 2022,18 12 2022,16 12 2022,16 12 2022,15 12 2022,15 12 2022
4500017345,5 03 2023,1001,4,1,10004,82,28 03 2023,24 03 2023,26 03 2023,26 03 2023,25 03 2023,25 03 2023
4500017346,2 12 2023,1003,6,1,10006,70,25 12 2023,22 12 2023,23 12 2023,23 12 2023,22 12 2023,22 12 2023
4500017347,19 11 2024,1003,6,2,20006,75,12 12 2024,24 12 2024,10 12 2024,22 12 2024,9 12 2024,21 12 2024
4500017348,28 04 2024,1003,6,2,20006,86,21 05 2024,21 05 2024,19 05 2024,19 05 2024,18 05 2024,18 05 2024
4500017349,22 07 2024,1001,4,1,10004,70,14 08 2024,16 08 2024,12 08 2024,14 08 2024,11 08 2024,13 08 2024
4500017350,29 10 2023,1003,6,1,10006,75,21 11 2023,21 11 2023,19 11 2023,19 11 2023,18 11 2023,18 11 2023
4500017351,9 02 2023,1002,8,1,10008,70,5 03 2023,2 03 2023,3 03 2023,3 03 2023,1 03 2023,1 03 2023
4500017352,12 08 2024,1002,8,1,10008,66,5 09 2024,4 09 2024,3 09 2024,3 09 2024,1 09 2024,1 09 2024
4500017353,24 06 2022,1003,6,1,10006,85,17 07 2022,13 07 2022,15 07 2022,15 07 2022,14 07 2022,14 07 2022
4500017354,6 03 2022,1001,4,2,20004,75,29 03 2022,25 03 2022,27 03 2022,27 03 2022,26 03 2022,26 03 2022
4500017355,2 01 2024,1001,4,1,10004,71,25 01 2024,26 01 2024,23 01 2024,24 01 2024,22 01 2024,23 01 2024
4500017356,25 05 2023,1001,4,1,10004,67,17 06 2023,17 06 2023,15 06 2023,15 06 2023,14 06 2023,14 06 2023
4500017357,10 08 2023,1001,4,2,20004,64,2 09 2023,31 08 2023,31 08 2023,31 08 2023,30 08 2023,30 08 2023
4500017358,28 09 2023,1001,4,1,10004,75,21 10 2023,21 10 2023,19 10 2023,19 10 2023,18 10 2023,18 10 2023
4500017359,27 11 2023,1002,8,2,20008,77,21 12 2023,21 12 2023,19 12 2023,19 12 2023,17 12 2023,17 12 2023
4500017360,10 06 2023,1003,6,1,10006,78,3 07 2023,29 06 2023,1 07 2023,1 07 2023,30 06 2023,30 06 2023
4500017361,2 07 2023,1003,6,1,10006,80,25 07 2023,31 07 2023,23 07 2023,29 07 2023,22 07 2023,28 07 2023
4500017362,25 11 2022,1001,4,1,10004,69,18 12 2022,14 12 2022,16 12 2022,16 12 2022,15 12 2022,15 12 2022
4500017363,6 12 2022,1002,8,1,10008,83,30 12 2022,29 12 2022,28 12 2022,28 12 2022,26 12 2022,26 12 2022
4500017364,20 01 2023,1001,4,1,10004,82,12 02 2023,12 02 2023,10 02 2023,10 02 2023,9 02 2023,9 02 2023
4500017365,30 01 2024,1002,8,1,10008,73,23 02 2024,20 02 2024,21 02 2024,21 02 2024,19 02 2024,19 02 2024
4500017366,27 04 2023,1002,8,2,20008,81,21 05 2023,19 05 2023,19 05 2023,19 05 2023,17 05 2023,17 05 2023
4500017367,14 02 2023,1001,4,1,10004,71,9 03 2023,6 03 2023,7 03 2023,7 03 2023,6 03 2023,6 03 2023
4500017368,11 08 2023,1003,6,1,10006,68,3 09 2023,3 09 2023,1 09 2023,1 09 2023,31 08 2023,31 08 2023
4500017369,12 06 2023,1002,5,2,20005,75,5 07 2023,4 07 2023,3 07 2023,3 07 2023,2 07 2023,2 07 2023
4500017370,13 10 2023,1001,4,1,10004,88,5 11 2023,2 11 2023,3 11 2023,3 11 2023,2 11 2023,2 11 2023
4500017371,26 05 2022,1001,4,1,10004,79,18 06 2022,16 06 2022,16 06 2022,16 06 2022,15 06 2022,15 06 2022
4500017372,6 07 2022,1001,4,1,10004,80,29 07 2022,26 07 2022,27 07 2022,27 07 2022,26 07 2022,26 07 2022
4500017373,22 05 2022,1001,4,1,10004,71,14 06 2022,13 06 2022,12 06 2022,12 06 2022,11 06 2022,11 06 2022
4500017374,2 09 2023,1002,8,1,10008,76,26 09 2023,22 09 2023,24 09 2023,24 09 2023,22 09 2023,22 09 2023
4500017375,16 03 2024,1001,4,1,10004,71,8 04 2024,4 04 2024,6 04 2024,6 04 2024,5 04 2024,5 04 2024
4500017376,22 12 2021,1002,8,1,10008,82,15 01 2022,14 01 2022,13 01 2022,13 01 2022,11 01 2022,11 01 2022
4500017377,29 06 2023,1002,8,1,10008,69,23 07 2023,24 07 2023,21 07 2023,21 07 2023,19 07 2023,19 07 2023
4500017378,20 02 2023,1001,4,1,10004,68,15 03 2023,14 03 2023,13 03 2023,13 03 2023,12 03 2023,12 03 2023
4500017379,18 08 2022,1001,4,1,10004,85,10 09 2022,7 09 2022,8 09 2022,8 09 2022,7 09 2022,7 09 2022
4500017380,27 10 2022,1002,8,2,20008,78,20 11 2022,16 11 2022,18 11 2022,18 11 2022,16 11 2022,16 11 2022
4500017381,16 12 2022,1002,8,1,10008,67,9 01 2023,5 01 2023,7 01 2023,7 01 2023,5 01 2023,5 01 2023
4500017382,4 01 2023,1001,4,1,10004,80,27 01 2023,25 01 2023,25 01 2023,25 01 2023,24 01 2023,24 01 2023
4500017383,24 08 2024,1001,4,1,10004,76,16 09 2024,13 09 2024,14 09 2024,14 09 2024,13 09 2024,13 09 2024
4500017384,23 07 2024,1001,4,2,20004,79,15 08 2024,12 08 2024,13 08 2024,13 08 2024,12 08 2024,12 08 2024
4500017385,1 06 2023,1003,6,1,10006,69,24 06 2023,24 06 2023,22 06 2023,22 06 2023,21 06 2023,21 06 2023
4500017386,18 01 2022,1001,4,1,10004,81,10 02 2022,10 02 2022,8 02 2022,8 02 2022,7 02 2022,7 02 2022
4500017387,27 08 2023,1001,4,1,10004,77,19 09 2023,19 09 2023,17 09 2023,17 09 2023,16 09 2023,16 09 2023
4500017388,30 05 2024,1002,5,1,10005,76,22 06 2024,20 06 2024,20 06 2024,20 06 2024,19 06 2024,19 06 2024
4500017389,1 10 2022,1001,4,1,10004,76,24 10 2022,4 11 2022,22 10 2022,2 11 2022,21 10 2022,1 11 2022
4500017390,28 07 2023,1001,4,2,20004,80,20 08 2023,18 08 2023,18 08 2023,18 08 2023,17 08 2023,17 08 2023
4500017391,19 04 2023,1003,6,1,10006,78,12 05 2023,9 05 2023,10 05 2023,10 05 2023,9 05 2023,9 05 2023
4500017392,4 10 2022,1003,6,1,10006,80,27 10 2022,24 10 2022,25 10 2022,25 10 2022,24 10 2022,24 10 2022
4500017393,25 05 2024,1001,4,1,10004,78,17 06 2024,12 06 2024,15 06 2024,15 06 2024,14 06 2024,14 06 2024
4500017394,27 12 2021,1001,4,2,20004,86,19 01 2022,17 01 2022,17 01 2022,17 01 2022,16 01 2022,16 01 2022
4500017395,30 08 2022,1001,4,1,10004,90,22 09 2022,20 09 2022,20 09 2022,20 09 2022,19 09 2022,19 09 2022
4500017396,14 10 2022,1001,4,2,20004,70,6 11 2022,4 11 2022,4 11 2022,4 11 2022,3 11 2022,3 11 2022
4500017397,6 09 2024,1001,4,1,10004,76,29 09 2024,9 10 2024,27 09 2024,7 10 2024,26 09 2024,6 10 2024
4500017398,4 02 2024,1003,6,1,10006,75,27 02 2024,4 03 2024,25 02 2024,2 03 2024,24 02 2024,1 03 2024
4500017399,11 05 2022,1001,4,1,10004,67,3 06 2022,31 05 2022,1 06 2022,1 06 2022,31 05 2022,31 05 2022
4500017400,21 11 2023,1003,6,1,10006,89,14 12 2023,14 12 2023,12 12 2023,12 12 2023,11 12 2023,11 12 2023
4500017401,23 10 2024,1001,4,1,10004,73,15 11 2024,13 11 2024,13 11 2024,13 11 2024,12 11 2024,12 11 2024
4500017402,16 02 2023,1001,4,1,10004,82,11 03 2023,11 03 2023,9 03 2023,9 03 2023,8 03 2023,8 03 2023
4500017403,26 04 2022,1002,5,1,10005,77,19 05 2022,26 05 2022,17 05 2022,24 05 2022,16 05 2022,23 05 2022
4500017404,6 09 2022,1002,8,1,10008,81,30 09 2022,27 09 2022,28 09 2022,28 09 2022,26 09 2022,26 09 2022
4500017405,27 03 2024,1002,8,1,10008,81,20 04 2024,20 04 2024,18 04 2024,18 04 2024,16 04 2024,16 04 2024
