,PurchaseOrder,PurchaseOrderCreationDate,VendorKey,PlantKey,MaterialKey,MaterialPlantKey,PurchaseOrderQuantity,PlannedGoodsReceiptDate,ActualGoodsReceiptDate,PlannedArrivalDateYard,ActualArrivalDateYard,PlannedVendorShipmentDate,ActualVendorShipmentDate,ReceiptTimeDeviation
16013,4500016013,8/5/2022,1003,6,1,10006,84,8/28/2022,8/25/2022,8/26/2022,8/26/2022,8/25/2022,8/25/2022,-3
16014,4500016014,7/3/2022,1003,6,2,20006,85,7/26/2022,7/22/2022,7/24/2022,7/24/2022,7/23/2022,7/23/2022,-4
16015,4500016015,7/18/2022,1001,4,1,10004,82,8/10/2022,8/5/2022,8/8/2022,8/8/2022,8/7/2022,8/7/2022,-5
16016,4500016016,8/31/2024,1003,6,1,10006,71,9/23/2024,9/19/2024,9/21/2024,9/21/2024,9/20/2024,9/20/2024,-4
16017,4500016017,4/26/2024,1001,4,1,10004,79,5/19/2024,5/19/2024,5/17/2024,5/17/2024,5/16/2024,5/16/2024,0
16018,4500016018,6/13/2024,1001,4,1,10004,74,7/6/2024,7/8/2024,7/4/2024,7/6/2024,7/3/2024,7/5/2024,2
16019,4500016019,5/25/2023,1002,5,1,10005,85,6/17/2023,6/16/2023,6/15/2023,6/15/2023,6/14/2023,6/14/2023,-1
16020,4500016020,1/28/2024,1002,5,1,10005,76,2/20/2024,2/19/2024,2/18/2024,2/18/2024,2/17/2024,2/17/2024,-1
16021,4500016021,11/17/2024,1001,4,1,10004,86,12/10/2024,12/23/2024,12/8/2024,12/21/2024,12/7/2024,12/20/2024,13
16022,4500016022,8/21/2024,1002,5,2,20005,84,9/13/2024,9/12/2024,9/11/2024,9/11/2024,9/10/2024,9/10/2024,-1
16023,4500016023,4/16/2024,1001,4,1,10004,79,5/9/2024,5/9/2024,5/7/2024,5/7/2024,5/6/2024,5/6/2024,0
16024,4500016024,5/7/2022,1002,8,2,20008,82,5/31/2022,5/31/2022,5/29/2022,5/29/2022,5/27/2022,5/27/2022,0
16025,4500016025,11/9/2024,1002,5,2,20005,76,12/2/2024,12/11/2024,11/30/2024,12/9/2024,11/29/2024,12/8/2024,9
16026,4500016026,3/15/2022,1002,8,1,10008,82,4/8/2022,4/5/2022,4/6/2022,4/6/2022,4/4/2022,4/4/2022,-3
16027,4500016027,8/29/2023,1003,6,1,10006,74,9/21/2023,9/20/2023,9/19/2023,9/19/2023,9/18/2023,9/18/2023,-1
16028,4500016028,7/1/2024,1003,6,2,20006,73,7/24/2024,7/19/2024,7/22/2024,7/22/2024,7/21/2024,7/21/2024,-5
16029,4500016029,3/5/2024,1003,6,1,10006,70,3/28/2024,3/28/2024,3/26/2024,3/26/2024,3/25/2024,3/25/2024,0
16030,4500016030,11/6/2023,1002,8,1,10008,79,11/30/2023,11/28/2023,11/28/2023,11/28/2023,11/26/2023,11/26/2023,-2
16031,4500016031,4/29/2023,1001,4,1,10004,83,5/22/2023,6/1/2023,5/20/2023,5/30/2023,5/19/2023,5/29/2023,10
16032,4500016032,10/28/2022,1001,4,2,20004,81,11/20/2022,11/17/2022,11/18/2022,11/18/2022,11/17/2022,11/17/2022,-3
16033,4500016033,5/14/2022,1001,4,1,10004,67,6/6/2022,6/6/2022,6/4/2022,6/4/2022,6/3/2022,6/3/2022,0
16034,4500016034,5/31/2022,1001,4,1,10004,77,6/23/2022,6/21/2022,6/21/2022,6/21/2022,6/20/2022,6/20/2022,-2
16035,4500016035,4/29/2024,1003,6,2,20006,80,5/22/2024,5/20/2024,5/20/2024,5/20/2024,5/19/2024,5/19/2024,-2
16036,4500016036,5/9/2022,1002,8,1,10008,86,6/2/2022,5/31/2022,5/31/2022,5/31/2022,5/29/2022,5/29/2022,-2
16037,4500016037,7/16/2024,1002,8,1,10008,79,8/9/2024,8/9/2024,8/7/2024,8/7/2024,8/5/2024,8/5/2024,0
16038,4500016038,10/15/2023,1003,6,1,10006,76,11/7/2023,11/3/2023,11/5/2023,11/5/2023,11/4/2023,11/4/2023,-4
16039,4500016039,7/25/2022,1002,5,2,20005,73,8/17/2022,8/12/2022,8/15/2022,8/15/2022,8/14/2022,8/14/2022,-5
16040,4500016040,1/23/2023,1001,4,1,10004,85,2/15/2023,2/10/2023,2/13/2023,2/13/2023,2/12/2023,2/12/2023,-5
16041,4500016041,9/5/2024,1001,4,1,10004,83,9/28/2024,9/28/2024,9/26/2024,9/26/2024,9/25/2024,9/25/2024,0
16042,4500016042,10/12/2023,1001,4,1,10004,76,11/4/2023,11/3/2023,11/2/2023,11/2/2023,11/1/2023,11/1/2023,-1
16043,4500016043,9/2/2022,1003,6,2,20006,75,9/25/2022,9/23/2022,9/23/2022,9/23/2022,9/22/2022,9/22/2022,-2
16044,4500016044,11/25/2024,1002,8,1,10008,83,12/19/2024,12/17/2024,12/17/2024,12/17/2024,12/15/2024,12/15/2024,-2
16045,4500016045,6/22/2022,1003,6,1,10006,86,7/15/2022,7/14/2022,7/13/2022,7/13/2022,7/12/2022,7/12/2022,-1
16046,4500016046,6/2/2024,1002,5,1,10005,90,6/25/2024,6/21/2024,6/23/2024,6/23/2024,6/22/2024,6/22/2024,-4
16047,4500016047,8/4/2022,1003,6,1,10006,69,8/27/2022,9/5/2022,8/25/2022,9/3/2022,8/24/2022,9/2/2022,9
16048,4500016048,1/11/2023,1002,5,1,10005,74,2/3/2023,2/14/2023,2/1/2023,2/12/2023,1/31/2023,2/11/2023,11
16049,4500016049,11/25/2022,1003,6,1,10006,75,12/18/2022,12/18/2022,12/16/2022,12/16/2022,12/15/2022,12/15/2022,0
16050,4500016050,9/15/2022,1003,6,2,20006,74,10/8/2022,10/11/2022,10/6/2022,10/6/2022,10/5/2022,10/5/2022,3
16051,4500016051,5/26/2022,1001,4,2,20004,88,6/18/2022,6/15/2022,6/16/2022,6/16/2022,6/15/2022,6/15/2022,-3
16052,4500016052,12/16/2021,1001,4,2,20004,68,1/8/2022,1/14/2022,1/6/2022,1/12/2022,1/5/2022,1/11/2022,6
16053,4500016053,12/9/2023,1001,4,1,10004,72,1/1/2024,12/28/2023,12/30/2023,12/30/2023,12/29/2023,12/29/2023,-4
16054,4500016054,5/6/2024,1002,8,1,10008,70,5/30/2024,5/27/2024,5/28/2024,5/28/2024,5/26/2024,5/26/2024,-3
16055,4500016055,11/29/2024,1001,4,1,10004,81,12/22/2024,12/19/2024,12/20/2024,12/20/2024,12/19/2024,12/19/2024,-3
16056,4500016056,3/28/2024,1002,5,1,10005,77,4/20/2024,4/20/2024,4/18/2024,4/18/2024,4/17/2024,4/17/2024,0
16057,4500016057,4/18/2023,1002,5,1,10005,89,5/11/2023,5/10/2023,5/9/2023,5/9/2023,5/8/2023,5/8/2023,-1
16058,4500016058,9/13/2022,1001,4,1,10004,73,10/6/2022,10/3/2022,10/4/2022,10/4/2022,10/3/2022,10/3/2022,-3
16059,4500016059,5/21/2024,1001,4,1,10004,80,6/13/2024,6/25/2024,6/11/2024,6/23/2024,6/10/2024,6/22/2024,12
16060,4500016060,10/3/2023,1003,6,1,10006,73,10/26/2023,10/23/2023,10/24/2023,10/24/2023,10/23/2023,10/23/2023,-3
16061,4500016061,5/15/2024,1003,6,1,10006,84,6/7/2024,6/4/2024,6/5/2024,6/5/2024,6/4/2024,6/4/2024,-3
16062,4500016062,8/23/2022,1003,6,2,20006,71,9/15/2022,9/12/2022,9/13/2022,9/13/2022,9/12/2022,9/12/2022,-3
16063,4500016063,1/14/2024,1002,8,1,10008,86,2/7/2024,2/2/2024,2/5/2024,2/5/2024,2/3/2024,2/3/2024,-5
16064,4500016064,8/6/2023,1002,5,1,10005,73,8/29/2023,8/25/2023,8/27/2023,8/27/2023,8/26/2023,8/26/2023,-4
16065,4500016065,5/17/2023,1002,5,1,10005,80,6/9/2023,6/8/2023,6/7/2023,6/7/2023,6/6/2023,6/6/2023,-1
16066,4500016066,9/14/2023,1003,6,1,10006,73,10/7/2023,10/6/2023,10/5/2023,10/5/2023,10/4/2023,10/4/2023,-1
16067,4500016067,5/2/2023,1003,6,1,10006,70,5/25/2023,5/24/2023,5/23/2023,5/23/2023,5/22/2023,5/22/2023,-1
16068,4500016068,9/24/2024,1002,8,1,10008,71,10/18/2024,10/21/2024,10/16/2024,10/19/2024,10/14/2024,10/17/2024,3
16069,4500016069,2/1/2022,1002,8,1,10008,78,2/25/2022,3/3/2022,2/23/2022,3/1/2022,2/21/2022,2/27/2022,6
16070,4500016070,3/27/2024,1002,5,2,20005,75,4/19/2024,4/16/2024,4/17/2024,4/17/2024,4/16/2024,4/16/2024,-3
16071,4500016071,10/8/2024,1002,8,2,20008,75,11/1/2024,10/30/2024,10/30/2024,10/30/2024,10/28/2024,10/28/2024,-2
16072,4500016072,3/1/2024,1002,5,1,10005,74,3/24/2024,3/22/2024,3/22/2024,3/22/2024,3/21/2024,3/21/2024,-2
16073,4500016073,2/4/2022,1003,6,1,10006,85,2/27/2022,3/3/2022,2/25/2022,3/1/2022,2/24/2022,2/28/2022,4
16074,4500016074,1/5/2023,1002,5,1,10005,76,1/28/2023,1/28/2023,1/26/2023,1/26/2023,1/25/2023,1/25/2023,0
16075,4500016075,2/17/2024,1002,5,1,10005,84,3/11/2024,3/11/2024,3/9/2024,3/9/2024,3/8/2024,3/8/2024,0
16076,4500016076,1/7/2022,1001,4,1,10004,74,1/30/2022,1/27/2022,1/28/2022,1/28/2022,1/27/2022,1/27/2022,-3
16077,4500016077,11/20/2022,1001,4,1,10004,73,12/13/2022,12/8/2022,12/11/2022,12/11/2022,12/10/2022,12/10/2022,-5
16078,4500016078,12/22/2022,1001,4,1,10004,67,1/14/2023,1/12/2023,1/12/2023,1/12/2023,1/11/2023,1/11/2023,-2
16079,4500016079,9/4/2023,1001,4,1,10004,79,9/27/2023,9/22/2023,9/25/2023,9/25/2023,9/24/2023,9/24/2023,-5
16080,4500016080,3/18/2024,1001,4,1,10004,77,4/10/2024,4/10/2024,4/8/2024,4/8/2024,4/7/2024,4/7/2024,0
16081,4500016081,1/6/2022,1001,4,1,10004,77,1/29/2022,1/26/2022,1/27/2022,1/27/2022,1/26/2022,1/26/2022,-3
16082,4500016082,3/4/2022,1001,4,1,10004,78,3/27/2022,3/23/2022,3/25/2022,3/25/2022,3/24/2022,3/24/2022,-4
16083,4500016083,10/21/2024,1001,4,2,20004,78,11/13/2024,11/12/2024,11/11/2024,11/11/2024,11/10/2024,11/10/2024,-1
16084,4500016084,3/8/2023,1001,4,1,10004,76,3/31/2023,4/6/2023,3/29/2023,4/4/2023,3/28/2023,4/3/2023,6
16085,4500016085,4/24/2024,1001,4,1,10004,71,5/17/2024,5/16/2024,5/15/2024,5/15/2024,5/14/2024,5/14/2024,-1
16086,4500016086,12/5/2024,1002,5,1,10005,71,12/28/2024,12/26/2024,12/26/2024,12/26/2024,12/25/2024,12/25/2024,-2
16087,4500016087,2/12/2023,1003,6,1,10006,82,3/7/2023,3/16/2023,3/5/2023,3/14/2023,3/4/2023,3/13/2023,9
16088,4500016088,1/10/2022,1001,4,2,20004,81,2/2/2022,2/2/2022,1/31/2022,1/31/2022,1/30/2022,1/30/2022,0
16089,4500016089,1/10/2022,1002,8,1,10008,84,2/3/2022,2/4/2022,2/1/2022,2/2/2022,1/30/2022,1/31/2022,1
16090,4500016090,8/14/2024,1003,6,1,10006,80,9/6/2024,9/4/2024,9/4/2024,9/4/2024,9/3/2024,9/3/2024,-2
16091,4500016091,5/14/2023,1003,6,1,10006,76,6/6/2023,6/2/2023,6/4/2023,6/4/2023,6/3/2023,6/3/2023,-4
16092,4500016092,1/18/2024,1002,8,1,10008,67,2/11/2024,2/19/2024,2/9/2024,2/17/2024,2/7/2024,2/15/2024,8
16093,4500016093,2/27/2022,1003,6,1,10006,74,3/22/2022,3/21/2022,3/20/2022,3/20/2022,3/19/2022,3/19/2022,-1
16094,4500016094,12/1/2024,1003,6,1,10006,69,12/24/2024,12/20/2024,12/22/2024,12/22/2024,12/21/2024,12/21/2024,-4
16095,4500016095,9/28/2023,1002,8,1,10008,82,10/22/2023,10/31/2023,10/20/2023,10/29/2023,10/18/2023,10/27/2023,9
16096,4500016096,5/20/2023,1001,4,2,20004,85,6/12/2023,6/16/2023,6/10/2023,6/14/2023,6/9/2023,6/13/2023,4
16097,4500016097,8/16/2024,1002,5,1,10005,81,9/8/2024,9/6/2024,9/6/2024,9/6/2024,9/5/2024,9/5/2024,-2
16098,4500016098,10/30/2024,1001,4,1,10004,82,11/22/2024,12/3/2024,11/20/2024,12/1/2024,11/19/2024,11/30/2024,11
16099,4500016099,9/15/2024,1002,5,1,10005,77,10/8/2024,10/3/2024,10/6/2024,10/6/2024,10/5/2024,10/5/2024,-5
16100,4500016100,8/6/2022,1002,8,1,10008,79,8/30/2022,8/25/2022,8/28/2022,8/28/2022,8/26/2022,8/26/2022,-5
16101,4500016101,5/12/2024,1003,6,2,20006,77,6/4/2024,5/31/2024,6/2/2024,6/2/2024,6/1/2024,6/1/2024,-4
16102,4500016102,11/22/2022,1002,8,2,20008,63,12/16/2022,12/14/2022,12/14/2022,12/14/2022,12/12/2022,12/12/2022,-2
16103,4500016103,2/14/2022,1002,5,1,10005,70,3/9/2022,3/8/2022,3/7/2022,3/7/2022,3/6/2022,3/6/2022,-1
16104,4500016104,12/17/2022,1001,4,1,10004,80,1/9/2023,1/5/2023,1/7/2023,1/7/2023,1/6/2023,1/6/2023,-4
16105,4500016105,8/20/2024,1003,6,1,10006,70,9/12/2024,9/9/2024,9/10/2024,9/10/2024,9/9/2024,9/9/2024,-3
16106,4500016106,12/9/2023,1003,6,1,10006,82,1/1/2024,12/29/2023,12/30/2023,12/30/2023,12/29/2023,12/29/2023,-3
16107,4500016107,12/20/2021,1001,4,1,10004,91,1/12/2022,1/11/2022,1/10/2022,1/10/2022,1/9/2022,1/9/2022,-1
16108,4500016108,3/11/2022,1001,4,2,20004,71,4/3/2022,4/1/2022,4/1/2022,4/1/2022,3/31/2022,3/31/2022,-2
16109,4500016109,7/14/2023,1002,8,1,10008,78,8/7/2023,8/17/2023,8/5/2023,8/5/2023,8/3/2023,8/3/2023,10
16110,4500016110,8/3/2024,1003,6,1,10006,82,8/26/2024,8/22/2024,8/24/2024,8/24/2024,8/23/2024,8/23/2024,-4
16111,4500016111,3/23/2023,1002,8,1,10008,89,4/16/2023,4/12/2023,4/14/2023,4/14/2023,4/12/2023,4/12/2023,-4
16112,4500016112,4/30/2024,1002,5,1,10005,67,5/23/2024,5/23/2024,5/21/2024,5/21/2024,5/20/2024,5/20/2024,0
16113,4500016113,4/3/2023,1002,8,1,10008,77,4/27/2023,4/24/2023,4/25/2023,4/25/2023,4/23/2023,4/23/2023,-3
16114,4500016114,10/17/2024,1002,8,1,10008,80,11/10/2024,11/8/2024,11/8/2024,11/8/2024,11/6/2024,11/6/2024,-2
16115,4500016115,2/25/2023,1001,4,1,10004,76,3/20/2023,3/16/2023,3/18/2023,3/18/2023,3/17/2023,3/17/2023,-4
16116,4500016116,11/24/2022,1002,8,1,10008,78,12/18/2022,12/28/2022,12/16/2022,12/26/2022,12/14/2022,12/24/2022,10
16117,4500016117,6/28/2022,1002,8,1,10008,81,7/22/2022,7/20/2022,7/20/2022,7/20/2022,7/18/2022,7/18/2022,-2
16118,4500016118,7/8/2024,1003,6,1,10006,77,7/31/2024,7/26/2024,7/29/2024,7/29/2024,7/28/2024,7/28/2024,-5
16119,4500016119,7/20/2024,1003,6,1,10006,70,8/12/2024,8/9/2024,8/10/2024,8/10/2024,8/9/2024,8/9/2024,-3
16120,4500016120,8/15/2022,1002,8,2,20008,88,9/8/2022,9/8/2022,9/6/2022,9/6/2022,9/4/2022,9/4/2022,0
16121,4500016121,8/17/2024,1001,4,1,10004,79,9/9/2024,9/5/2024,9/7/2024,9/7/2024,9/6/2024,9/6/2024,-4
16122,4500016122,10/12/2022,1002,8,2,20008,86,11/5/2022,11/2/2022,11/3/2022,11/3/2022,11/1/2022,11/1/2022,-3
16123,4500016123,8/16/2022,1001,4,1,10004,77,9/8/2022,9/6/2022,9/6/2022,9/6/2022,9/5/2022,9/5/2022,-2
16124,4500016124,3/29/2024,1003,6,1,10006,78,4/21/2024,4/21/2024,4/19/2024,4/19/2024,4/18/2024,4/18/2024,0
16125,4500016125,11/13/2022,1001,4,1,10004,84,12/6/2022,12/6/2022,12/4/2022,12/4/2022,12/3/2022,12/3/2022,0
16126,4500016126,2/25/2024,1001,4,1,10004,68,3/19/2024,3/15/2024,3/17/2024,3/17/2024,3/16/2024,3/16/2024,-4
16127,4500016127,7/20/2022,1002,5,1,10005,72,8/12/2022,8/9/2022,8/10/2022,8/10/2022,8/9/2022,8/9/2022,-3
16128,4500016128,7/4/2022,1003,6,2,20006,76,7/27/2022,7/22/2022,7/25/2022,7/25/2022,7/24/2022,7/24/2022,-5
16129,4500016129,1/6/2023,1002,5,2,20005,78,1/29/2023,1/26/2023,1/27/2023,1/27/2023,1/26/2023,1/26/2023,-3
16130,4500016130,4/30/2022,1001,4,1,10004,73,5/23/2022,5/27/2022,5/21/2022,5/25/2022,5/20/2022,5/24/2022,4
16131,4500016131,11/7/2023,1001,4,1,10004,68,11/30/2023,11/27/2023,11/28/2023,11/28/2023,11/27/2023,11/27/2023,-3
16132,4500016132,5/30/2023,1001,4,1,10004,77,6/22/2023,6/20/2023,6/20/2023,6/20/2023,6/19/2023,6/19/2023,-2
16133,4500016133,2/23/2024,1001,4,2,20004,70,3/17/2024,3/14/2024,3/15/2024,3/15/2024,3/14/2024,3/14/2024,-3
16134,4500016134,9/26/2023,1002,8,2,20008,86,10/20/2023,10/18/2023,10/18/2023,10/18/2023,10/16/2023,10/16/2023,-2
16135,4500016135,5/14/2022,1001,4,1,10004,78,6/6/2022,6/9/2022,6/4/2022,6/7/2022,6/3/2022,6/6/2022,3
16136,4500016136,9/6/2022,1001,4,1,10004,76,9/29/2022,9/28/2022,9/27/2022,9/27/2022,9/26/2022,9/26/2022,-1
16137,4500016137,5/14/2022,1002,8,1,10008,84,6/7/2022,6/7/2022,6/5/2022,6/5/2022,6/3/2022,6/3/2022,0
16138,4500016138,3/6/2024,1001,4,1,10004,69,3/29/2024,3/29/2024,3/27/2024,3/27/2024,3/26/2024,3/26/2024,0
16139,4500016139,7/26/2023,1003,6,1,10006,82,8/18/2023,8/18/2023,8/16/2023,8/16/2023,8/15/2023,8/15/2023,0
16140,4500016140,11/26/2024,1002,8,1,10008,73,12/20/2024,1/3/2025,12/18/2024,1/1/2025,12/16/2024,12/30/2024,14
16141,4500016141,7/16/2022,1001,4,1,10004,62,8/8/2022,8/4/2022,8/6/2022,8/6/2022,8/5/2022,8/5/2022,-4
16142,4500016142,2/4/2024,1001,4,2,20004,76,2/27/2024,3/5/2024,2/25/2024,2/25/2024,2/24/2024,2/24/2024,7
16143,4500016143,2/8/2024,1002,5,1,10005,83,3/2/2024,3/2/2024,2/29/2024,2/29/2024,2/28/2024,2/28/2024,0
16144,4500016144,6/3/2023,1002,8,2,20008,75,6/27/2023,6/23/2023,6/25/2023,6/25/2023,6/23/2023,6/23/2023,-4
16145,4500016145,6/18/2024,1003,6,1,10006,80,7/11/2024,7/9/2024,7/9/2024,7/9/2024,7/8/2024,7/8/2024,-2
16146,4500016146,9/26/2022,1002,8,1,10008,78,10/20/2022,10/17/2022,10/18/2022,10/18/2022,10/16/2022,10/16/2022,-3
16147,4500016147,8/1/2024,1003,6,1,10006,75,8/24/2024,8/22/2024,8/22/2024,8/22/2024,8/21/2024,8/21/2024,-2
16148,4500016148,2/3/2023,1002,5,1,10005,80,2/26/2023,2/24/2023,2/24/2023,2/24/2023,2/23/2023,2/23/2023,-2
16149,4500016149,2/19/2024,1002,5,1,10005,82,3/13/2024,3/13/2024,3/11/2024,3/11/2024,3/10/2024,3/10/2024,0
16150,4500016150,3/31/2024,1002,5,1,10005,67,4/23/2024,5/6/2024,4/21/2024,5/4/2024,4/20/2024,5/3/2024,13
16151,4500016151,3/5/2022,1002,5,1,10005,75,3/28/2022,3/23/2022,3/26/2022,3/26/2022,3/25/2022,3/25/2022,-5
16152,4500016152,1/11/2022,1001,4,1,10004,73,2/3/2022,2/3/2022,2/1/2022,2/1/2022,1/31/2022,1/31/2022,0
16153,4500016153,8/21/2024,1003,6,1,10006,85,9/13/2024,9/12/2024,9/11/2024,9/11/2024,9/10/2024,9/10/2024,-1
16154,4500016154,3/10/2022,1002,5,1,10005,77,4/2/2022,4/2/2022,3/31/2022,3/31/2022,3/30/2022,3/30/2022,0
16155,4500016155,1/5/2022,1002,8,2,20008,77,1/29/2022,1/27/2022,1/27/2022,1/27/2022,1/25/2022,1/25/2022,-2
16156,4500016156,10/16/2024,1001,4,1,10004,67,11/8/2024,11/7/2024,11/6/2024,11/6/2024,11/5/2024,11/5/2024,-1
16157,4500016157,6/17/2024,1002,5,1,10005,79,7/10/2024,7/9/2024,7/8/2024,7/8/2024,7/7/2024,7/7/2024,-1
16158,4500016158,6/19/2023,1002,5,2,20005,85,7/12/2023,7/13/2023,7/10/2023,7/11/2023,7/9/2023,7/10/2023,1
16159,4500016159,6/3/2023,1001,4,2,20004,77,6/26/2023,6/26/2023,6/24/2023,6/24/2023,6/23/2023,6/23/2023,0
16160,4500016160,12/4/2023,1002,5,1,10005,71,12/27/2023,12/27/2023,12/25/2023,12/25/2023,12/24/2023,12/24/2023,0
16161,4500016161,1/13/2023,1002,8,1,10008,77,2/6/2023,2/2/2023,2/4/2023,2/4/2023,2/2/2023,2/2/2023,-4
16162,4500016162,11/3/2022,1003,6,2,20006,80,11/26/2022,11/25/2022,11/24/2022,11/24/2022,11/23/2022,11/23/2022,-1
16163,4500016163,8/7/2024,1002,8,1,10008,77,8/31/2024,8/29/2024,8/29/2024,8/29/2024,8/27/2024,8/27/2024,-2
16164,4500016164,11/27/2022,1002,8,1,10008,80,12/21/2022,12/16/2022,12/19/2022,12/19/2022,12/17/2022,12/17/2022,-5
16165,4500016165,5/28/2023,1003,6,1,10006,81,6/20/2023,6/19/2023,6/18/2023,6/18/2023,6/17/2023,6/17/2023,-1
16166,4500016166,11/22/2023,1001,4,1,10004,90,12/15/2023,12/14/2023,12/13/2023,12/13/2023,12/12/2023,12/12/2023,-1
16167,4500016167,5/25/2023,1002,5,1,10005,68,6/17/2023,6/29/2023,6/15/2023,6/27/2023,6/14/2023,6/26/2023,12
16168,4500016168,9/16/2024,1002,8,2,20008,83,10/10/2024,10/9/2024,10/8/2024,10/8/2024,10/6/2024,10/6/2024,-1
16169,4500016169,10/16/2024,1002,8,2,20008,82,11/9/2024,11/8/2024,11/7/2024,11/7/2024,11/5/2024,11/5/2024,-1
16170,4500016170,6/23/2024,1003,6,1,10006,78,7/16/2024,7/22/2024,7/14/2024,7/20/2024,7/13/2024,7/19/2024,6
16171,4500016171,10/16/2024,1001,4,1,10004,71,11/8/2024,11/14/2024,11/6/2024,11/6/2024,11/5/2024,11/5/2024,6
16172,4500016172,11/5/2024,1003,6,1,10006,84,11/28/2024,11/28/2024,11/26/2024,11/26/2024,11/25/2024,11/25/2024,0
16173,4500016173,10/1/2023,1002,8,1,10008,77,10/25/2023,11/8/2023,10/23/2023,11/6/2023,10/21/2023,11/4/2023,14
16174,4500016174,1/27/2023,1002,5,1,10005,69,2/19/2023,2/19/2023,2/17/2023,2/17/2023,2/16/2023,2/16/2023,0
16175,4500016175,1/10/2022,1001,4,1,10004,89,2/2/2022,1/28/2022,1/31/2022,1/31/2022,1/30/2022,1/30/2022,-5
16176,4500016176,10/30/2024,1001,4,1,10004,68,11/22/2024,11/20/2024,11/20/2024,11/20/2024,11/19/2024,11/19/2024,-2
16177,4500016177,9/12/2024,1003,6,2,20006,83,10/5/2024,10/3/2024,10/3/2024,10/3/2024,10/2/2024,10/2/2024,-2
16178,4500016178,2/7/2024,1002,8,1,10008,56,3/2/2024,3/6/2024,2/29/2024,3/4/2024,2/27/2024,3/2/2024,4
16179,4500016179,5/3/2024,1001,4,1,10004,77,5/26/2024,5/30/2024,5/24/2024,5/28/2024,5/23/2024,5/27/2024,4
16180,4500016180,7/2/2023,1002,8,1,10008,80,7/26/2023,7/25/2023,7/24/2023,7/24/2023,7/22/2023,7/22/2023,-1
16181,4500016181,6/13/2024,1003,6,1,10006,80,7/6/2024,7/6/2024,7/4/2024,7/4/2024,7/3/2024,7/3/2024,0
16182,4500016182,3/1/2024,1001,4,1,10004,77,3/24/2024,4/2/2024,3/22/2024,3/31/2024,3/21/2024,3/30/2024,9
16183,4500016183,1/22/2022,1003,6,1,10006,87,2/14/2022,2/28/2022,2/12/2022,2/12/2022,2/11/2022,2/11/2022,14
16184,4500016184,4/17/2023,1001,4,1,10004,85,5/10/2023,5/10/2023,5/8/2023,5/8/2023,5/7/2023,5/7/2023,0
16185,4500016185,11/26/2023,1002,5,1,10005,69,12/19/2023,12/19/2023,12/17/2023,12/17/2023,12/16/2023,12/16/2023,0
16186,4500016186,1/10/2022,1003,6,1,10006,77,2/2/2022,2/1/2022,1/31/2022,1/31/2022,1/30/2022,1/30/2022,-1
16187,4500016187,1/28/2024,1001,4,1,10004,82,2/20/2024,2/20/2024,2/18/2024,2/18/2024,2/17/2024,2/17/2024,0
16188,4500016188,11/8/2022,1002,8,2,20008,68,12/2/2022,11/30/2022,11/30/2022,11/30/2022,11/28/2022,11/28/2022,-2
16189,4500016189,2/20/2022,1002,5,1,10005,79,3/15/2022,3/15/2022,3/13/2022,3/13/2022,3/12/2022,3/12/2022,0
16190,4500016190,8/15/2022,1001,4,1,10004,75,9/7/2022,9/6/2022,9/5/2022,9/5/2022,9/4/2022,9/4/2022,-1
16191,4500016191,9/7/2024,1001,4,1,10004,86,9/30/2024,9/25/2024,9/28/2024,9/28/2024,9/27/2024,9/27/2024,-5
16192,4500016192,5/22/2022,1002,5,2,20005,82,6/14/2022,6/10/2022,6/12/2022,6/12/2022,6/11/2022,6/11/2022,-4
16193,4500016193,10/12/2024,1002,8,1,10008,79,11/5/2024,11/7/2024,11/3/2024,11/5/2024,11/1/2024,11/3/2024,2
16194,4500016194,12/13/2023,1001,4,2,20004,79,1/5/2024,1/4/2024,1/3/2024,1/3/2024,1/2/2024,1/2/2024,-1
16195,4500016195,3/22/2024,1001,4,1,10004,84,4/14/2024,4/14/2024,4/12/2024,4/12/2024,4/11/2024,4/11/2024,0
16196,4500016196,5/16/2023,1001,4,1,10004,70,6/8/2023,6/5/2023,6/6/2023,6/6/2023,6/5/2023,6/5/2023,-3
16197,4500016197,7/12/2024,1001,4,2,20004,71,8/4/2024,8/2/2024,8/2/2024,8/2/2024,8/1/2024,8/1/2024,-2
16198,4500016198,2/19/2024,1002,8,1,10008,81,3/14/2024,3/12/2024,3/12/2024,3/12/2024,3/10/2024,3/10/2024,-2
16199,4500016199,7/17/2023,1001,4,2,20004,69,8/9/2023,8/9/2023,8/7/2023,8/7/2023,8/6/2023,8/6/2023,0
16200,4500016200,6/5/2023,1001,4,1,10004,91,6/28/2023,6/30/2023,6/26/2023,6/28/2023,6/25/2023,6/27/2023,2
16201,4500016201,6/4/2024,1002,8,1,10008,80,6/28/2024,7/5/2024,6/26/2024,7/3/2024,6/24/2024,7/1/2024,7
16202,4500016202,12/20/2023,1001,4,1,10004,83,1/12/2024,1/10/2024,1/10/2024,1/10/2024,1/9/2024,1/9/2024,-2
16203,4500016203,9/5/2022,1002,5,1,10005,76,9/28/2022,10/6/2022,9/26/2022,10/4/2022,9/25/2022,10/3/2022,8
16204,4500016204,5/2/2022,1003,6,2,20006,83,5/25/2022,5/23/2022,5/23/2022,5/23/2022,5/22/2022,5/22/2022,-2
16205,4500016205,6/25/2023,1001,4,2,20004,90,7/18/2023,7/14/2023,7/16/2023,7/16/2023,7/15/2023,7/15/2023,-4
